wall_time,step,value,match,infeasible_match,mismatch,notinstock,total_removed
1600605836.9225469,1108674,-11471.099609375,2498,2,2,1040,20
1600605843.227886,1111208,-830.5,2495,5,7,27,24
1600605852.468608,1114934,-13000.7998046875,2498,2,1,1225,19
1600605858.69838,1117446,-80.09999084472656,2499,1,0,12,11
1600605864.543069,1119979,-420.0999755859375,2499,1,1,32,24
1600605871.679162,1122788,-3320.300048828125,2500,0,3,306,18
1600605878.98473,1125696,-4500.5,2499,1,4,404,17
1600605885.119424,1128213,-320.1999816894531,2498,2,1,16,20
1600605891.778979,1130941,-2750.5,2497,3,2,226,22
1600605898.354572,1133625,-1830.0,2500,0,0,184,24
1600605904.613246,1136128,-59.9999885559082,2500,0,3,0,28
1600605914.7976341,1140317,-18371.5,2500,0,2,1687,23
1600605924.361044,1143977,-12531.0,2500,0,2,1158,18
1600605930.185036,1146481,-19.999990463256836,2500,0,1,3,23
1600605936.355733,1148986,-470.3999938964844,2496,4,3,2,27
1600605943.04284,1151695,-2300.300048828125,2499,1,1,208,16
1600605949.6821918,1154330,-1360.0,2500,0,0,135,26
1600605955.985269,1156877,-500.0,2500,0,10,37,28
1600605962.6014872,1159608,-2470.199951171875,2500,0,1,230,21
1600605968.545463,1162108,80.00000762939453,2500,0,0,0,17
1600605976.2544909,1165221,-6300.2001953125,2500,0,0,613,22
1600605982.21365,1167721,80.00000762939453,2500,0,0,0,17
1600605988.470071,1170231,30.00000762939453,2500,0,0,10,12
1600605994.571121,1172752,-380.1999816894531,2498,2,0,21,22
1600606001.934643,1175762,-5400.39990234375,2500,0,1,509,15
1600606008.05702,1178328,-750.2000122070312,2498,2,2,64,14
1600606015.081276,1181280,-4610.2001953125,2500,0,0,452,14
1600606021.328254,1183819,-400.0,2500,0,2,37,26
1600606027.5718322,1186409,-840.0,2500,0,3,87,19
1600606034.111997,1189028,-1400.199951171875,2499,1,18,101,26
1600606052.109762,1196154,-49523.3984375,2493,7,0,4626,11
1600606058.5709069,1198758,-1060.0999755859375,2500,0,0,104,17
1600606064.441619,1201270,-20.099994659423828,2499,1,2,10,5
1600606070.680937,1203770,90.00000762939453,2500,0,0,0,16
1600606077.171487,1206374,-980.0999755859375,2500,0,0,104,9
1600606083.454019,1208878,90.00000762939453,2500,0,4,0,12
1600606089.3944461,1211380,80.00000762939453,2500,0,2,0,15
1600606099.237293,1215331,-15431.0,2500,0,4,1447,17
1600606105.508686,1217838,-9.999991416931152,2500,0,3,4,19
1600606111.489069,1220343,90.00000762939453,2500,0,4,1,11
1600606117.67385,1222877,-1301.199951171875,2488,12,5,29,1
1600606123.693878,1225400,-19.9999942779541,2500,0,3,20,4
1600606129.922921,1227935,-240.09999084472656,2499,1,3,32,4
1600606135.8375869,1230455,-170.1999969482422,2498,2,2,18,2
1600606142.356063,1233059,-2111.300048828125,2487,13,4,100,2
1600606149.922827,1236218,-6890.5,2500,0,3,656,5
1600606156.189885,1238743,-540.5,2495,5,2,23,4
1600606162.17655,1241246,140.0,2500,0,3,0,8
1600606168.3353658,1243877,-1490.4000244140625,2496,4,2,129,3
1600606174.46387,1246435,-540.2000122070312,2498,2,1,57,1
1600606180.8180008,1249027,-910.0999755859375,2499,1,0,92,14
1600606186.7858508,1251583,-510.0,2500,0,2,54,20
1600606192.921644,1254097,50.00000762939453,2500,0,2,12,6
1600606199.2686741,1256608,-750.7999877929688,2492,8,0,11,9
1600606205.533953,1259165,-500.1000061035156,2499,1,0,57,8
1600606211.446473,1261686,20.000003814697266,2500,0,0,21,2
1600606217.509055,1264217,-310.1999816894531,2498,2,2,29,5
