wall_time,step,value
1604180602.590413,896629,-1751.0
1604180604.334411,897376,-3641.10009765625
1604180606.343621,898292,-7332.89990234375
1604180608.9413602,899445,-9272.5
1604180611.2520251,900386,-6762.2001953125
1604180613.2831202,901329,-6461.89990234375
1604180615.007752,902140,-3690.5
1604180617.5746481,903252,-8422.2001953125
1604180620.148061,904435,-8071.2001953125
1604180622.4412138,905469,-6561.10009765625
1604180625.312214,906701,-9952.5
1604180627.633138,907671,-6922.0
1604180630.538032,908963,-10722.7001953125
1604180633.78373,910357,-11842.599609375
1604180635.527673,911116,-3841.199951171875
1604180636.974895,911767,-2250.699951171875
1604180639.791923,913055,-9281.2998046875
1604180641.820784,913974,-5741.5
1604180643.583974,914773,-4241.2001953125
1604180645.075099,915417,-1680.199951171875
1604180646.563017,915977,-1260.5999755859375
1604180648.323736,916752,-5682.7998046875
1604180650.407084,917671,-5481.2001953125
1604180651.8864589,918320,-2340.800048828125
1604180653.079455,918894,-740.0
1604180655.4012532,919933,-8603.099609375
1604180656.869864,920497,-730.0999755859375
1604180659.164502,921558,-7862.10009765625
1604180661.20733,922470,-5621.2998046875
1604180663.5104058,923508,-7141.7001953125
1604180666.8837829,925051,-13192.599609375
1604180669.144135,925970,-5711.39990234375
1604180674.2283819,928297,-21282.80078125
1604180676.23261,929220,-5010.7001953125
1604180677.9636931,929942,-3120.800048828125
1604180680.260138,930988,-7812.2998046875
1604180681.7246668,931648,-3361.60009765625
1604180683.7523332,932523,-6532.60009765625
1604180685.210068,933166,-3672.10009765625
1604180686.954047,933988,-4431.0
1604180688.9668648,934800,-5152.0
1604180690.412717,935451,-1820.300048828125
1604180692.155103,936313,-4761.10009765625
1604180693.641948,936912,-2401.39990234375
1604180695.137661,937505,-1450.5
1604180696.622137,938197,-3121.10009765625
1604180698.699554,939127,-7072.5
1604180700.736566,939990,-5972.2998046875
1604180702.196845,940627,-2541.10009765625
1604180703.6577542,941281,-2510.89990234375
1604180705.3937862,942047,-4681.89990234375
1604180706.8483589,942690,-2290.800048828125
1604180708.315562,943340,-3251.699951171875
1604180709.777259,943948,-1920.800048828125
1604180711.539825,944723,-4041.199951171875
1604180712.9876952,945321,-1590.5999755859375
1604180714.4489589,945938,-2381.199951171875
1604180716.155259,946744,-3860.800048828125
1604180717.581138,947444,-3681.60009765625
1604180718.996083,948044,-2381.300048828125
1604180720.710412,948788,-3160.60009765625
1604180722.141106,949498,-3841.699951171875
1604180723.87067,950210,-3561.300048828125
1604180725.615917,950953,-4041.39990234375
1604180727.350765,951768,-5212.0
1604180729.092507,952501,-5593.10009765625
1604180730.833865,953291,-4191.10009765625
1604180732.5662138,954011,-3090.89990234375
1604180734.2947001,954843,-5692.2001953125
1604180735.7525408,955472,-2681.39990234375
1604180737.776281,956363,-5601.39990234375
1604180739.528178,957072,-4642.5
1604180741.273463,957864,-6092.89990234375
1604180744.184117,959128,-11013.099609375
1604180746.196726,960104,-6982.10009765625
1604180747.939223,960834,-2960.60009765625
1604180749.6764228,961618,-4541.60009765625
1604180751.124037,962227,-2311.199951171875
1604180753.1506612,963138,-5271.10009765625
1604180755.741871,964290,-8031.2998046875
1604180758.04064,965314,-7972.60009765625
1604180759.492074,965898,-2721.699951171875
1604180760.657043,966478,-1901.0999755859375
1604180762.111425,967129,-3622.0
1604180763.566457,967791,-3481.699951171875
1604180765.8694139,968754,-6031.2998046875
1604180767.33417,969423,-2741.0
1604180768.789331,970104,-2770.89990234375
1604180770.236384,970750,-2971.39990234375
1604180771.6923342,971363,-2231.0
1604180773.130003,972013,-2550.89990234375
1604180775.16521,972926,-6041.7998046875
1604180776.6115682,973523,-1340.300048828125
1604180778.0795572,974206,-2630.800048828125
1604180779.78387,974940,-3561.10009765625
1604180781.2124631,975521,-1861.0
1604180782.354364,976100,-1410.5999755859375
1604180784.3570838,976972,-5181.39990234375
1604180785.799912,977636,-2360.60009765625
1604180788.3627279,978758,-7691.39990234375
1604180790.663041,979714,-7572.7998046875
1604180792.383955,980543,-4541.2001953125
1604180793.57198,981063,-1050.800048828125
1604180795.655193,981899,-5682.2001953125
1604180797.127577,982586,-4572.60009765625
1604180798.5649931,983277,-3381.39990234375
1604180799.9911659,983848,-2191.39990234375
1604180801.14117,984417,-2111.300048828125
1604180802.556021,985041,-2541.199951171875
1604180803.982872,985723,-4772.89990234375
1604180805.729507,986400,-3351.5
1604180806.9052851,986948,-670.0999755859375
1604180808.374763,987547,-1420.4000244140625
1604180810.1405041,988364,-5061.7001953125
1604180811.342886,988908,-2161.60009765625
1604180812.837624,989562,-2881.199951171875
1604180814.336608,990109,-2512.0
1604180815.540624,990709,-3061.89990234375
1604180817.9240441,991666,-7102.2998046875
1604180819.989849,992596,-7873.2998046875
1604180822.068737,993502,-5371.2001953125
1604180823.58126,994074,-2721.89990234375
1604180825.903429,995136,-6570.89990234375
1604180827.958276,996046,-5331.2001953125
1604180831.12112,997486,-10300.7998046875
1604180833.167146,998275,-3750.800048828125
1604180835.4391758,999374,-7221.10009765625
1604180839.435458,1001092,-13501.2998046875
1604180843.139512,1002754,-13291.599609375
1604180848.417484,1005271,-22622.400390625
1604180852.814324,1007130,-16322.5
1604180855.7115278,1008505,-10441.599609375
1604180857.131389,1009060,-1110.5
1604180860.5425432,1010620,-13152.400390625
1604180862.800888,1011681,-7111.39990234375
1604180865.3951008,1012793,-7471.2001953125
1604180870.0289211,1014838,-17632.099609375
1604180872.0233622,1015693,-4761.0
1604180874.023763,1016660,-7753.0
1604180875.1837592,1017194,-710.2999877929688
1604180877.208407,1018110,-5521.2998046875
1604180878.657194,1018734,-2040.699951171875
1604180881.859714,1020052,-9331.099609375
1604180883.649407,1020919,-4530.7998046875
1604180886.2850518,1022072,-7651.10009765625
1604180890.623938,1023902,-14310.900390625
1604180892.375596,1024760,-6903.2001953125
1604180894.923581,1025855,-6590.5
1604180898.141558,1027273,-11312.099609375
1604180901.280833,1028730,-12392.7998046875
1604180904.2241302,1029985,-9021.400390625
1604180907.434148,1031330,-10572.0
1604180909.196692,1032170,-4400.89990234375
1604180911.242511,1032980,-5642.39990234375
1604180914.359636,1034458,-11201.2998046875
1604180915.775626,1035019,-1090.4000244140625
1604180916.923111,1035574,-1480.9000244140625
1604180919.262356,1036578,-6151.0
1604180921.055796,1037400,-4581.2001953125
1604180922.546672,1038024,-2521.199951171875
1604180924.047441,1038633,-2871.699951171875
1604180925.522836,1039300,-2670.89990234375
1604180927.544592,1040184,-5331.39990234375
1604180928.9962099,1040888,-3111.0
1604180930.4542341,1041445,-1791.199951171875
1604180931.6267872,1042038,-1700.800048828125
1604180934.694689,1043377,-10221.599609375
1604180937.868448,1044771,-12023.0
1604180939.067508,1045328,-1550.9000244140625
1604180940.5627022,1045981,-3291.699951171875
1604180942.646558,1046851,-6302.5
1604180944.695767,1047728,-4901.10009765625
1604180947.022793,1048730,-7832.60009765625
1604180949.323979,1049782,-6761.10009765625
1604180951.870602,1050983,-9772.7001953125
1604180954.387771,1052065,-7691.7001953125
1604180955.830081,1052702,-2330.89990234375
1604180957.58239,1053549,-4450.89990234375
1604180959.8797991,1054586,-6140.7001953125
1604180961.3414888,1055126,-450.0
1604180963.062817,1055909,-2940.10009765625
1604180964.793337,1056685,-3280.5
1604180966.768023,1057610,-4280.0
1604180969.306587,1058744,-6980.60009765625
1604180971.2832482,1059638,-4220.2001953125
1604180975.49339,1061511,-15561.7998046875
1604180978.414888,1062784,-8160.39990234375
1604180980.4236548,1063802,-6161.0
1604180982.153158,1064575,-3080.300048828125
1604180984.446697,1065481,-5201.10009765625
1604180985.9076009,1066208,-2890.60009765625
1604180988.822082,1067394,-7660.7001953125
1604180993.465259,1069462,-17962.19921875
1604180997.07889,1071112,-12941.400390625
1604180999.069936,1072008,-4810.7998046875
1604181002.5054772,1073566,-12531.7998046875
1604181004.843318,1074623,-7972.2998046875
1604181006.602188,1075431,-4911.7001953125
1604181007.8040519,1075958,-1771.4000244140625
1604181009.85488,1076760,-5592.5
1604181011.300777,1077499,-3450.89990234375
1604181013.3232708,1078325,-4451.10009765625
1604181014.754001,1079003,-2600.800048828125
1604181016.4661021,1079787,-5422.5
1604181018.4395142,1080578,-4161.10009765625
1604181020.413738,1081519,-6902.2998046875
1604181021.843486,1082114,-2511.5
1604181023.326698,1082879,-4631.89990234375
1604181024.775677,1083467,-1450.5
1604181025.9411662,1084025,-2962.300048828125
1604181027.3967218,1084574,-1040.5
1604181028.571872,1085099,-1240.9000244140625
1604181030.033874,1085774,-2270.5
1604181031.4889832,1086412,-1850.4000244140625
1604181034.3242319,1087635,-8391.099609375
1604181035.7766778,1088364,-3250.89990234375
1604181037.5182898,1089130,-3360.699951171875
1604181038.97391,1089689,-1751.0999755859375
1604181040.71809,1090475,-4801.89990234375
1604181042.1479008,1091188,-2660.5
1604181043.890723,1091889,-3821.699951171875
1604181045.599712,1092614,-4372.0
1604181047.011573,1093366,-3971.300048828125
1604181048.707202,1094038,-3922.10009765625
1604181050.167061,1094717,-3371.5
1604181051.6627998,1095300,-2471.60009765625
1604181053.157965,1095959,-3642.0
1604181054.645391,1096625,-4672.89990234375
1604181056.701437,1097490,-6212.39990234375
1604181058.450057,1098261,-5712.7001953125
1604181059.613217,1098833,-1891.0999755859375
1604181061.074823,1099483,-4102.39990234375
1604181062.8080618,1100197,-3090.89990234375
1604181064.5498319,1100938,-3050.60009765625
1604181066.2844312,1101799,-5632.0
1604181068.6170099,1102830,-7852.2998046875
1604181070.031772,1103442,-2441.300048828125
1604181072.535425,1104538,-7351.2998046875
1604181073.667448,1105123,-2761.800048828125
1604181075.6709151,1106016,-6442.39990234375
1604181077.4221609,1106734,-3731.39990234375
1604181078.870699,1107413,-4152.10009765625
1604181080.32873,1108041,-3231.89990234375
1604181081.76985,1108624,-2371.39990234375
1604181083.514914,1109399,-4091.199951171875
1604181084.6511161,1109999,-2221.199951171875
1604181086.347219,1110778,-4952.0
1604181088.046348,1111453,-3311.39990234375
1604181089.182868,1112027,-1951.0999755859375
1604181091.766141,1113097,-8322.5
1604181094.103783,1114118,-7752.5
1604181095.549532,1114845,-3130.699951171875
1604181097.311253,1115626,-3971.10009765625
1604181098.764374,1116226,-3122.0
1604181100.496236,1116977,-4401.7998046875
1604181101.938993,1117678,-3061.0
1604181103.403459,1118212,-1030.5999755859375
1604181104.581934,1118741,-770.5
1604181105.7554739,1119308,-2732.0
1604181106.9199739,1119868,-2651.89990234375
1604181108.377625,1120458,-1971.0
1604181109.8480608,1121033,-2031.199951171875
1604181111.0044422,1121647,-2371.10009765625
1604181112.44095,1122179,-2482.10009765625
1604181113.580307,1122749,-2211.39990234375
1604181115.000441,1123432,-4672.60009765625
1604181116.4493241,1123989,-1390.800048828125
1604181117.610972,1124527,-2782.199951171875
1604181119.065048,1125162,-3171.699951171875
1604181120.244988,1125678,-1070.9000244140625
1604181121.44085,1126244,-1380.699951171875
1604181122.923763,1126856,-3272.10009765625
1604181124.403198,1127522,-3401.60009765625
1604181126.169622,1128312,-4451.39990234375
1604181127.652916,1128957,-3461.800048828125
1604181129.385741,1129636,-3481.5
1604181130.5477529,1130233,-1660.5
1604181132.552654,1131066,-5241.7998046875
1604181133.970829,1131698,-2391.0
1604181135.1052952,1132283,-2491.60009765625
1604181137.36268,1133217,-8113.5
1604181139.1096041,1133960,-3981.5
1604181140.276766,1134493,-1300.9000244140625
1604181141.439536,1135079,-1760.800048828125
1604181143.198303,1135752,-3471.60009765625
1604181144.347052,1136380,-2341.0
1604181146.068749,1137116,-3691.199951171875
1604181147.528453,1137753,-2601.199951171875
1604181149.244087,1138489,-3921.39990234375
1604181150.696817,1139110,-3522.199951171875
1604181152.13934,1139799,-4262.2001953125
1604181153.878284,1140540,-5182.7001953125
1604181155.6202471,1141304,-6243.39990234375
1604181157.0648808,1141940,-2581.10009765625
1604181159.0369952,1142868,-6532.10009765625
1604181160.4499872,1143468,-2721.60009765625
1604181161.874624,1144150,-2610.699951171875
1604181163.6001961,1144888,-4551.89990234375
1604181165.344516,1145632,-4482.0
1604181166.508427,1146179,-1160.5999755859375
1604181167.957715,1146799,-2451.199951171875
1604181170.587925,1147935,-7861.39990234375
1604181172.40499,1148771,-5622.10009765625
1604181173.602546,1149308,-1481.0999755859375
1604181175.10018,1149878,-2201.5
1604181176.593626,1150505,-2781.39990234375
1604181177.788075,1151099,-2551.60009765625
1604181179.2634602,1151616,-800.5999755859375
1604181180.723031,1152341,-4011.60009765625
1604181182.483905,1153028,-3972.0
1604181184.540663,1153985,-7162.5
1604181186.6008189,1154879,-5471.39990234375
1604181188.6188421,1155769,-5071.10009765625
1604181191.1799412,1156886,-6820.60009765625
1604181192.351844,1157455,-1120.4000244140625
1604181193.809793,1158045,-1610.699951171875
1604181194.9753869,1158557,-290.1000061035156
1604181196.145216,1159076,-1220.9000244140625
1604181198.696794,1160197,-7270.89990234375
1604181201.007956,1161328,-7831.5
1604181203.06688,1162119,-3911.0
1604181204.521965,1162772,-2260.699951171875
1604181205.988439,1163430,-3241.60009765625
1604181207.135238,1163967,-770.4000244140625
1604181209.911415,1165242,-8791.0
1604181212.19252,1166290,-9814.2001953125
1604181213.943054,1167008,-3491.300048828125
1604181215.1370208,1167552,-1160.699951171875
1604181216.9292412,1168278,-2580.300048828125
1604181218.1355698,1168842,-1260.5
1604181219.664323,1169529,-3091.199951171875
1604181221.161248,1170120,-2071.0
1604181222.670115,1170813,-4212.2001953125
1604181224.169468,1171335,-980.7000122070312
1604181225.3435452,1171847,-560.4000244140625
1604181226.785481,1172533,-2360.5
1604181228.536593,1173323,-4341.39990234375
1604181230.0134358,1173976,-2781.199951171875
1604181231.470866,1174539,-960.2999877929688
1604181232.93288,1175184,-2481.0
1604181234.3983302,1175899,-3591.39990234375
1604181237.25949,1177154,-8190.60009765625
1604181238.398002,1177663,-320.1999816894531
1604181239.5442078,1178237,-1290.5
1604181241.0043,1178755,-400.20001220703125
1604181242.444834,1179413,-2330.699951171875
1604181245.095281,1180603,-7640.7001953125
1604181247.1819851,1181559,-5551.0
1604181248.660566,1182127,-1210.5
1604181250.112671,1182843,-3020.800048828125
1604181251.865178,1183501,-3331.60009765625
1604181253.264182,1184180,-1780.0
1604181255.7761438,1185385,-7580.5
1604181258.355662,1186506,-7000.7998046875
1604181260.4185548,1187342,-4591.2001953125
1604181261.87396,1188032,-4262.2998046875
1604181263.05306,1188606,-1680.9000244140625
1604181265.112868,1189491,-3950.10009765625
1604181266.541882,1190044,-1230.699951171875
1604181268.2355862,1190885,-5552.10009765625
1604181269.674444,1191425,-2381.89990234375
1604181270.855458,1191971,-2241.60009765625
1604181272.020991,1192491,-810.5999755859375
1604181273.192173,1193018,-570.2999877929688
1604181274.363136,1193580,-2181.5
1604181275.5276318,1194086,-580.5
1604181277.2637498,1194752,-4122.39990234375
1604181279.613313,1195873,-6700.39990234375
1604181281.042485,1196442,-1520.800048828125
1604181282.183993,1196954,-290.1000061035156
1604181283.337999,1197514,-1450.800048828125
1604181285.6420019,1198515,-6261.2001953125
1604181287.098679,1199229,-2950.800048828125
1604181289.731352,1200327,-6760.7001953125
1604181293.5466712,1201945,-11960.7001953125
